filename,filepath,label
75056.wav,data/backapp_full_audios/0/75056.wav,0
420317.wav,data/backapp_full_audios/0/420317.wav,0
247170.wav,data/backapp_full_audios/0/247170.wav,0
207465.wav,data/backapp_full_audios/0/207465.wav,0
380857.wav,data/backapp_full_audios/0/380857.wav,0
372994.wav,data/backapp_full_audios/0/372994.wav,0
35020.wav,data/backapp_full_audios/0/35020.wav,0
357972.wav,data/backapp_full_audios/0/357972.wav,0
380443.wav,data/backapp_full_audios/0/380443.wav,0
412545.wav,data/backapp_full_audios/0/412545.wav,0
392016.wav,data/backapp_full_audios/0/392016.wav,0
62201.wav,data/backapp_full_audios/0/62201.wav,0
137146.wav,data/backapp_full_audios/0/137146.wav,0
425433.wav,data/backapp_full_audios/0/425433.wav,0
216940.wav,data/backapp_full_audios/0/216940.wav,0
168703.wav,data/backapp_full_audios/0/168703.wav,0
347120.wav,data/backapp_full_audios/0/347120.wav,0
355123.wav,data/backapp_full_audios/0/355123.wav,0
50931.wav,data/backapp_full_audios/0/50931.wav,0
267245.wav,data/backapp_full_audios/0/267245.wav,0
86127.wav,data/backapp_full_audios/0/86127.wav,0
209907.wav,data/backapp_full_audios/0/209907.wav,0
343884.wav,data/backapp_full_audios/0/343884.wav,0
180670.wav,data/backapp_full_audios/0/180670.wav,0
79369.wav,data/backapp_full_audios/0/79369.wav,0
257024.wav,data/backapp_full_audios/0/257024.wav,0
212747.wav,data/backapp_full_audios/0/212747.wav,0
324555.wav,data/backapp_full_audios/0/324555.wav,0
343797.wav,data/backapp_full_audios/0/343797.wav,0
997.wav,data/backapp_full_audios/0/997.wav,0
209126.wav,data/backapp_full_audios/0/209126.wav,0
357954.wav,data/backapp_full_audios/0/357954.wav,0
154379.wav,data/backapp_full_audios/0/154379.wav,0
155732.wav,data/backapp_full_audios/0/155732.wav,0
408485.wav,data/backapp_full_audios/0/408485.wav,0
44223.wav,data/backapp_full_audios/0/44223.wav,0
114399.wav,data/backapp_full_audios/0/114399.wav,0
369297.wav,data/backapp_full_audios/0/369297.wav,0
152947.wav,data/backapp_full_audios/0/152947.wav,0
173835.wav,data/backapp_full_audios/0/173835.wav,0
267227.wav,data/backapp_full_audios/0/267227.wav,0
184470.wav,data/backapp_full_audios/0/184470.wav,0
17643.wav,data/backapp_full_audios/0/17643.wav,0
277547.wav,data/backapp_full_audios/0/277547.wav,0
412537.wav,data/backapp_full_audios/0/412537.wav,0
13647.wav,data/backapp_full_audios/0/13647.wav,0
48509.wav,data/backapp_full_audios/0/48509.wav,0
265076.wav,data/backapp_full_audios/0/265076.wav,0
361762.wav,data/backapp_full_audios/0/361762.wav,0
184617.wav,data/backapp_full_audios/0/184617.wav,0
386801.wav,data/backapp_full_audios/0/386801.wav,0
415422.wav,data/backapp_full_audios/0/415422.wav,0
143393.wav,data/backapp_full_audios/0/143393.wav,0
257818.wav,data/backapp_full_audios/0/257818.wav,0
151045.wav,data/backapp_full_audios/0/151045.wav,0
21850.wav,data/backapp_full_audios/0/21850.wav,0
97605.wav,data/backapp_full_audios/0/97605.wav,0
335937.wav,data/backapp_full_audios/0/335937.wav,0
51837.wav,data/backapp_full_audios/0/51837.wav,0
380049.wav,data/backapp_full_audios/0/380049.wav,0
100476.wav,data/backapp_full_audios/0/100476.wav,0
331800.wav,data/backapp_full_audios/0/331800.wav,0
276119.wav,data/backapp_full_audios/0/276119.wav,0
188754.wav,data/backapp_full_audios/0/188754.wav,0
193012.wav,data/backapp_full_audios/0/193012.wav,0
382813.wav,data/backapp_full_audios/0/382813.wav,0
99875.wav,data/backapp_full_audios/0/99875.wav,0
366419.wav,data/backapp_full_audios/0/366419.wav,0
56115.wav,data/backapp_full_audios/0/56115.wav,0
77910.wav,data/backapp_full_audios/0/77910.wav,0
332291.wav,data/backapp_full_audios/0/332291.wav,0
390155.wav,data/backapp_full_audios/0/390155.wav,0
257090.wav,data/backapp_full_audios/0/257090.wav,0
429082.wav,data/backapp_full_audios/0/429082.wav,0
419550.wav,data/backapp_full_audios/0/419550.wav,0
368621.wav,data/backapp_full_audios/0/368621.wav,0
104094.wav,data/backapp_full_audios/0/104094.wav,0
154439.wav,data/backapp_full_audios/0/154439.wav,0
231444.wav,data/backapp_full_audios/0/231444.wav,0
236272.wav,data/backapp_full_audios/0/236272.wav,0
57325.wav,data/backapp_full_audios/0/57325.wav,0
420560.wav,data/backapp_full_audios/0/420560.wav,0
180296.wav,data/backapp_full_audios/0/180296.wav,0
98778.wav,data/backapp_full_audios/0/98778.wav,0
324058.wav,data/backapp_full_audios/0/324058.wav,0
366632.wav,data/backapp_full_audios/0/366632.wav,0
407493.wav,data/backapp_full_audios/0/407493.wav,0
373364.wav,data/backapp_full_audios/0/373364.wav,0
186770.wav,data/backapp_full_audios/0/186770.wav,0
27970.wav,data/backapp_full_audios/0/27970.wav,0
247143.wav,data/backapp_full_audios/0/247143.wav,0
247931.wav,data/backapp_full_audios/0/247931.wav,0
64267.wav,data/backapp_full_audios/0/64267.wav,0
59451.wav,data/backapp_full_audios/0/59451.wav,0
354302.wav,data/backapp_full_audios/0/354302.wav,0
54923.wav,data/backapp_full_audios/0/54923.wav,0
249404.wav,data/backapp_full_audios/0/249404.wav,0
262659.wav,data/backapp_full_audios/0/262659.wav,0
273599.wav,data/backapp_full_audios/0/273599.wav,0
187040.wav,data/backapp_full_audios/0/187040.wav,0
154353.wav,data/backapp_full_audios/0/154353.wav,0
196895.wav,data/backapp_full_audios/0/196895.wav,0
131525.wav,data/backapp_full_audios/0/131525.wav,0
277022.wav,data/backapp_full_audios/0/277022.wav,0
166134.wav,data/backapp_full_audios/0/166134.wav,0
197350.wav,data/backapp_full_audios/0/197350.wav,0
415531.wav,data/backapp_full_audios/0/415531.wav,0
86240.wav,data/backapp_full_audios/0/86240.wav,0
121582.wav,data/backapp_full_audios/0/121582.wav,0
185521.wav,data/backapp_full_audios/0/185521.wav,0
108854.wav,data/backapp_full_audios/0/108854.wav,0
94934.wav,data/backapp_full_audios/0/94934.wav,0
185310.wav,data/backapp_full_audios/0/185310.wav,0
79229.wav,data/backapp_full_audios/0/79229.wav,0
190091.wav,data/backapp_full_audios/0/190091.wav,0
124587.wav,data/backapp_full_audios/0/124587.wav,0
125564.wav,data/backapp_full_audios/0/125564.wav,0
115536.wav,data/backapp_full_audios/0/115536.wav,0
378393.wav,data/backapp_full_audios/0/378393.wav,0
145685.wav,data/backapp_full_audios/0/145685.wav,0
356489.wav,data/backapp_full_audios/0/356489.wav,0
330772.wav,data/backapp_full_audios/0/330772.wav,0
247854.wav,data/backapp_full_audios/0/247854.wav,0
76417.wav,data/backapp_full_audios/0/76417.wav,0
67518.wav,data/backapp_full_audios/0/67518.wav,0
382534.wav,data/backapp_full_audios/0/382534.wav,0
114287.wav,data/backapp_full_audios/0/114287.wav,0
57855.wav,data/backapp_full_audios/0/57855.wav,0
416660.wav,data/backapp_full_audios/0/416660.wav,0
226174.wav,data/backapp_full_audios/0/226174.wav,0
67628.wav,data/backapp_full_audios/0/67628.wav,0
408475.wav,data/backapp_full_audios/0/408475.wav,0
335956.wav,data/backapp_full_audios/0/335956.wav,0
415199.wav,data/backapp_full_audios/0/415199.wav,0
406448.wav,data/backapp_full_audios/0/406448.wav,0
337257.wav,data/backapp_full_audios/0/337257.wav,0
109580.wav,data/backapp_full_audios/0/109580.wav,0
119392.wav,data/backapp_full_audios/0/119392.wav,0
246258.wav,data/backapp_full_audios/0/246258.wav,0
426819.wav,data/backapp_full_audios/0/426819.wav,0
85329.wav,data/backapp_full_audios/0/85329.wav,0
377891.wav,data/backapp_full_audios/0/377891.wav,0
356940.wav,data/backapp_full_audios/0/356940.wav,0
88674.wav,data/backapp_full_audios/0/88674.wav,0
64945.wav,data/backapp_full_audios/0/64945.wav,0
248000.wav,data/backapp_full_audios/0/248000.wav,0
422548.wav,data/backapp_full_audios/0/422548.wav,0
343478.wav,data/backapp_full_audios/0/343478.wav,0
157039.wav,data/backapp_full_audios/0/157039.wav,0
403058.wav,data/backapp_full_audios/0/403058.wav,0
250107.wav,data/backapp_full_audios/0/250107.wav,0
20432.wav,data/backapp_full_audios/0/20432.wav,0
242017.wav,data/backapp_full_audios/0/242017.wav,0
426317.wav,data/backapp_full_audios/0/426317.wav,0
219474.wav,data/backapp_full_audios/0/219474.wav,0
373194.wav,data/backapp_full_audios/0/373194.wav,0
253221.wav,data/backapp_full_audios/0/253221.wav,0
208735.wav,data/backapp_full_audios/0/208735.wav,0
322450.wav,data/backapp_full_audios/0/322450.wav,0
82383.wav,data/backapp_full_audios/0/82383.wav,0
411022.wav,data/backapp_full_audios/0/411022.wav,0
70114.wav,data/backapp_full_audios/0/70114.wav,0
44967.wav,data/backapp_full_audios/0/44967.wav,0
66515.wav,data/backapp_full_audios/0/66515.wav,0
154399.wav,data/backapp_full_audios/0/154399.wav,0
119369.wav,data/backapp_full_audios/0/119369.wav,0
234284.wav,data/backapp_full_audios/0/234284.wav,0
232713.wav,data/backapp_full_audios/0/232713.wav,0
138781.wav,data/backapp_full_audios/0/138781.wav,0
155469.wav,data/backapp_full_audios/0/155469.wav,0
349299.wav,data/backapp_full_audios/0/349299.wav,0
394181.wav,data/backapp_full_audios/0/394181.wav,0
347902.wav,data/backapp_full_audios/0/347902.wav,0
204124.wav,data/backapp_full_audios/0/204124.wav,0
251543.wav,data/backapp_full_audios/0/251543.wav,0
233136.wav,data/backapp_full_audios/0/233136.wav,0
375720.wav,data/backapp_full_audios/0/375720.wav,0
37225.wav,data/backapp_full_audios/0/37225.wav,0
379137.wav,data/backapp_full_audios/0/379137.wav,0
109839.wav,data/backapp_full_audios/0/109839.wav,0
242688.wav,data/backapp_full_audios/0/242688.wav,0
10149.wav,data/backapp_full_audios/0/10149.wav,0
233097.wav,data/backapp_full_audios/0/233097.wav,0
117942.wav,data/backapp_full_audios/0/117942.wav,0
196319.wav,data/backapp_full_audios/0/196319.wav,0
65619.wav,data/backapp_full_audios/0/65619.wav,0
340696.wav,data/backapp_full_audios/0/340696.wav,0
427823.wav,data/backapp_full_audios/0/427823.wav,0
388309.wav,data/backapp_full_audios/0/388309.wav,0
187053.wav,data/backapp_full_audios/0/187053.wav,0
29835.wav,data/backapp_full_audios/0/29835.wav,0
44768.wav,data/backapp_full_audios/0/44768.wav,0
275288.wav,data/backapp_full_audios/0/275288.wav,0
353135.wav,data/backapp_full_audios/0/353135.wav,0
256295.wav,data/backapp_full_audios/0/256295.wav,0
161591.wav,data/backapp_full_audios/0/161591.wav,0
252548.wav,data/backapp_full_audios/0/252548.wav,0
60017.wav,data/backapp_full_audios/0/60017.wav,0
10360.wav,data/backapp_full_audios/0/10360.wav,0
1103.wav,data/backapp_full_audios/0/1103.wav,0
235962.wav,data/backapp_full_audios/0/235962.wav,0
160822.wav,data/backapp_full_audios/0/160822.wav,0
351304.wav,data/backapp_full_audios/0/351304.wav,0
245734.wav,data/backapp_full_audios/0/245734.wav,0
51427.wav,data/backapp_full_audios/0/51427.wav,0
262017.wav,data/backapp_full_audios/0/262017.wav,0
125549.wav,data/backapp_full_audios/0/125549.wav,0
174368.wav,data/backapp_full_audios/0/174368.wav,0
154689.wav,data/backapp_full_audios/0/154689.wav,0
434276.wav,data/backapp_full_audios/0/434276.wav,0
209610.wav,data/backapp_full_audios/0/209610.wav,0
373873.wav,data/backapp_full_audios/0/373873.wav,0
350036.wav,data/backapp_full_audios/0/350036.wav,0
152953.wav,data/backapp_full_audios/0/152953.wav,0
360189.wav,data/backapp_full_audios/0/360189.wav,0
408348.wav,data/backapp_full_audios/0/408348.wav,0
371137.wav,data/backapp_full_audios/0/371137.wav,0
341271.wav,data/backapp_full_audios/0/341271.wav,0
269935.wav,data/backapp_full_audios/0/269935.wav,0
153667.wav,data/backapp_full_audios/0/153667.wav,0
17921.wav,data/backapp_full_audios/0/17921.wav,0
13848.wav,data/backapp_full_audios/0/13848.wav,0
238793.wav,data/backapp_full_audios/0/238793.wav,0
356517.wav,data/backapp_full_audios/0/356517.wav,0
23860.wav,data/backapp_full_audios/0/23860.wav,0
374873.wav,data/backapp_full_audios/0/374873.wav,0
340728.wav,data/backapp_full_audios/0/340728.wav,0
423338.wav,data/backapp_full_audios/0/423338.wav,0
131846.wav,data/backapp_full_audios/0/131846.wav,0
348309.wav,data/backapp_full_audios/0/348309.wav,0
94650.wav,data/backapp_full_audios/0/94650.wav,0
83706.wav,data/backapp_full_audios/0/83706.wav,0
191436.wav,data/backapp_full_audios/0/191436.wav,0
91177.wav,data/backapp_full_audios/0/91177.wav,0
242024.wav,data/backapp_full_audios/0/242024.wav,0
378275.wav,data/backapp_full_audios/0/378275.wav,0
101855.wav,data/backapp_full_audios/0/101855.wav,0
360791.wav,data/backapp_full_audios/0/360791.wav,0
209576.wav,data/backapp_full_audios/0/209576.wav,0
340246.wav,data/backapp_full_audios/0/340246.wav,0
222552.wav,data/backapp_full_audios/0/222552.wav,0
250049.wav,data/backapp_full_audios/0/250049.wav,0
38017.wav,data/backapp_full_audios/0/38017.wav,0
171510.wav,data/backapp_full_audios/0/171510.wav,0
323079.wav,data/backapp_full_audios/0/323079.wav,0
195983.wav,data/backapp_full_audios/0/195983.wav,0
254456.wav,data/backapp_full_audios/0/254456.wav,0
248676.wav,data/backapp_full_audios/0/248676.wav,0
190031.wav,data/backapp_full_audios/0/190031.wav,0
422330.wav,data/backapp_full_audios/0/422330.wav,0
410137.wav,data/backapp_full_audios/0/410137.wav,0
22345.wav,data/backapp_full_audios/0/22345.wav,0
194240.wav,data/backapp_full_audios/0/194240.wav,0
160141.wav,data/backapp_full_audios/0/160141.wav,0
359008.wav,data/backapp_full_audios/0/359008.wav,0
257344.wav,data/backapp_full_audios/0/257344.wav,0
109734.wav,data/backapp_full_audios/0/109734.wav,0
332118.wav,data/backapp_full_audios/0/332118.wav,0
355288.wav,data/backapp_full_audios/0/355288.wav,0
177883.wav,data/backapp_full_audios/0/177883.wav,0
357560.wav,data/backapp_full_audios/0/357560.wav,0
205732.wav,data/backapp_full_audios/0/205732.wav,0
209014.wav,data/backapp_full_audios/0/209014.wav,0
369132.wav,data/backapp_full_audios/0/369132.wav,0
34594.wav,data/backapp_full_audios/0/34594.wav,0
97250.wav,data/backapp_full_audios/0/97250.wav,0
85604.wav,data/backapp_full_audios/0/85604.wav,0
246818.wav,data/backapp_full_audios/0/246818.wav,0
236234.wav,data/backapp_full_audios/0/236234.wav,0
65802.wav,data/backapp_full_audios/0/65802.wav,0
264151.wav,data/backapp_full_audios/0/264151.wav,0
64720.wav,data/backapp_full_audios/0/64720.wav,0
358228.wav,data/backapp_full_audios/0/358228.wav,0
167540.wav,data/backapp_full_audios/0/167540.wav,0
85843.wav,data/backapp_full_audios/0/85843.wav,0
324767.wav,data/backapp_full_audios/0/324767.wav,0
89287.wav,data/backapp_full_audios/0/89287.wav,0
83127.wav,data/backapp_full_audios/0/83127.wav,0
72463.wav,data/backapp_full_audios/0/72463.wav,0
152606.wav,data/backapp_full_audios/0/152606.wav,0
91521.wav,data/backapp_full_audios/0/91521.wav,0
41984.wav,data/backapp_full_audios/0/41984.wav,0
250231.wav,data/backapp_full_audios/0/250231.wav,0
56592.wav,data/backapp_full_audios/0/56592.wav,0
24928.wav,data/backapp_full_audios/0/24928.wav,0
182561.wav,data/backapp_full_audios/0/182561.wav,0
153634.wav,data/backapp_full_audios/0/153634.wav,0
383593.wav,data/backapp_full_audios/0/383593.wav,0
354337.wav,data/backapp_full_audios/0/354337.wav,0
66294.wav,data/backapp_full_audios/0/66294.wav,0
236649.wav,data/backapp_full_audios/0/236649.wav,0
109745.wav,data/backapp_full_audios/0/109745.wav,0
36552.wav,data/backapp_full_audios/0/36552.wav,0
12847.wav,data/backapp_full_audios/0/12847.wav,0
243555.wav,data/backapp_full_audios/0/243555.wav,0
38912.wav,data/backapp_full_audios/0/38912.wav,0
429380.wav,data/backapp_full_audios/0/429380.wav,0
254659.wav,data/backapp_full_audios/0/254659.wav,0
76430.wav,data/backapp_full_audios/0/76430.wav,0
19153.wav,data/backapp_full_audios/0/19153.wav,0
373716.wav,data/backapp_full_audios/0/373716.wav,0
120019.wav,data/backapp_full_audios/0/120019.wav,0
414574.wav,data/backapp_full_audios/0/414574.wav,0
218178.wav,data/backapp_full_audios/0/218178.wav,0
144679.wav,data/backapp_full_audios/0/144679.wav,0
247268.wav,data/backapp_full_audios/0/247268.wav,0
124186.wav,data/backapp_full_audios/0/124186.wav,0
416854.wav,data/backapp_full_audios/0/416854.wav,0
214357.wav,data/backapp_full_audios/0/214357.wav,0
46705.wav,data/backapp_full_audios/0/46705.wav,0
61900.wav,data/backapp_full_audios/0/61900.wav,0
269327.wav,data/backapp_full_audios/0/269327.wav,0
234577.wav,data/backapp_full_audios/0/234577.wav,0
34280.wav,data/backapp_full_audios/0/34280.wav,0
18353.wav,data/backapp_full_audios/0/18353.wav,0
24952.wav,data/backapp_full_audios/0/24952.wav,0
109740.wav,data/backapp_full_audios/0/109740.wav,0
162992.wav,data/backapp_full_audios/0/162992.wav,0
46430.wav,data/backapp_full_audios/0/46430.wav,0
426898.wav,data/backapp_full_audios/0/426898.wav,0
333396.wav,data/backapp_full_audios/0/333396.wav,0
337349.wav,data/backapp_full_audios/0/337349.wav,0
348134.wav,data/backapp_full_audios/0/348134.wav,0
327922.wav,data/backapp_full_audios/0/327922.wav,0
133360.wav,data/backapp_full_audios/0/133360.wav,0
196765.wav,data/backapp_full_audios/0/196765.wav,0
409645.wav,data/backapp_full_audios/0/409645.wav,0
431610.wav,data/backapp_full_audios/0/431610.wav,0
204083.wav,data/backapp_full_audios/0/204083.wav,0
366336.wav,data/backapp_full_audios/0/366336.wav,0
242494.wav,data/backapp_full_audios/0/242494.wav,0
179361.wav,data/backapp_full_audios/0/179361.wav,0
104164.wav,data/backapp_full_audios/0/104164.wav,0
215473.wav,data/backapp_full_audios/0/215473.wav,0
344591.wav,data/backapp_full_audios/0/344591.wav,0
246253.wav,data/backapp_full_audios/0/246253.wav,0
27404.wav,data/backapp_full_audios/0/27404.wav,0
247973.wav,data/backapp_full_audios/0/247973.wav,0
419007.wav,data/backapp_full_audios/0/419007.wav,0
116885.wav,data/backapp_full_audios/0/116885.wav,0
199645.wav,data/backapp_full_audios/0/199645.wav,0
182295.wav,data/backapp_full_audios/0/182295.wav,0
358081.wav,data/backapp_full_audios/0/358081.wav,0
363474.wav,data/backapp_full_audios/0/363474.wav,0
330667.wav,data/backapp_full_audios/0/330667.wav,0
83189.wav,data/backapp_full_audios/0/83189.wav,0
200026.wav,data/backapp_full_audios/0/200026.wav,0
161996.wav,data/backapp_full_audios/0/161996.wav,0
150584.wav,data/backapp_full_audios/0/150584.wav,0
236113.wav,data/backapp_full_audios/0/236113.wav,0
348609.wav,data/backapp_full_audios/0/348609.wav,0
102037.wav,data/backapp_full_audios/0/102037.wav,0
197871.wav,data/backapp_full_audios/0/197871.wav,0
383667.wav,data/backapp_full_audios/0/383667.wav,0
246843.wav,data/backapp_full_audios/0/246843.wav,0
268101.wav,data/backapp_full_audios/0/268101.wav,0
336541.wav,data/backapp_full_audios/0/336541.wav,0
100078.wav,data/backapp_full_audios/0/100078.wav,0
326463.wav,data/backapp_full_audios/0/326463.wav,0
150365.wav,data/backapp_full_audios/0/150365.wav,0
165409.wav,data/backapp_full_audios/0/165409.wav,0
4213.wav,data/backapp_full_audios/0/4213.wav,0
278874.wav,data/backapp_full_audios/0/278874.wav,0
356117.wav,data/backapp_full_audios/0/356117.wav,0
424802.wav,data/backapp_full_audios/0/424802.wav,0
36928.wav,data/backapp_full_audios/0/36928.wav,0
408810.wav,data/backapp_full_audios/0/408810.wav,0
222339.wav,data/backapp_full_audios/0/222339.wav,0
128322.wav,data/backapp_full_audios/0/128322.wav,0
250098.wav,data/backapp_full_audios/0/250098.wav,0
47370.wav,data/backapp_full_audios/0/47370.wav,0
209652.wav,data/backapp_full_audios/0/209652.wav,0
34977.wav,data/backapp_full_audios/0/34977.wav,0
29938.wav,data/backapp_full_audios/0/29938.wav,0
137441.wav,data/backapp_full_audios/0/137441.wav,0
344666.wav,data/backapp_full_audios/0/344666.wav,0
355196.wav,data/backapp_full_audios/0/355196.wav,0
236053.wav,data/backapp_full_audios/0/236053.wav,0
373639.wav,data/backapp_full_audios/0/373639.wav,0
13460.wav,data/backapp_full_audios/0/13460.wav,0
111037.wav,data/backapp_full_audios/0/111037.wav,0
386223.wav,data/backapp_full_audios/0/386223.wav,0
315647.wav,data/backapp_full_audios/0/315647.wav,0
257579.wav,data/backapp_full_audios/0/257579.wav,0
150231.wav,data/backapp_full_audios/0/150231.wav,0
387756.wav,data/backapp_full_audios/0/387756.wav,0
355146.wav,data/backapp_full_audios/0/355146.wav,0
350438.wav,data/backapp_full_audios/0/350438.wav,0
58460.wav,data/backapp_full_audios/0/58460.wav,0
234994.wav,data/backapp_full_audios/0/234994.wav,0
358204.wav,data/backapp_full_audios/0/358204.wav,0
325028.wav,data/backapp_full_audios/0/325028.wav,0
337166.wav,data/backapp_full_audios/0/337166.wav,0
85543.wav,data/backapp_full_audios/0/85543.wav,0
120666.wav,data/backapp_full_audios/0/120666.wav,0
219563.wav,data/backapp_full_audios/0/219563.wav,0
353646.wav,data/backapp_full_audios/0/353646.wav,0
271410.wav,data/backapp_full_audios/0/271410.wav,0
138398.wav,data/backapp_full_audios/0/138398.wav,0
387766.wav,data/backapp_full_audios/0/387766.wav,0
143060.wav,data/backapp_full_audios/0/143060.wav,0
328733.wav,data/backapp_full_audios/0/328733.wav,0
235149.wav,data/backapp_full_audios/0/235149.wav,0
39244.wav,data/backapp_full_audios/0/39244.wav,0
326986.wav,data/backapp_full_audios/0/326986.wav,0
160284.wav,data/backapp_full_audios/0/160284.wav,0
278226.wav,data/backapp_full_audios/0/278226.wav,0
19189.wav,data/backapp_full_audios/0/19189.wav,0
12826.wav,data/backapp_full_audios/0/12826.wav,0
24696.wav,data/backapp_full_audios/0/24696.wav,0
358624.wav,data/backapp_full_audios/0/358624.wav,0
78493.wav,data/backapp_full_audios/0/78493.wav,0
143378.wav,data/backapp_full_audios/0/143378.wav,0
121066.wav,data/backapp_full_audios/0/121066.wav,0
434345.wav,data/backapp_full_audios/0/434345.wav,0
409727.wav,data/backapp_full_audios/0/409727.wav,0
265627.wav,data/backapp_full_audios/0/265627.wav,0
112741.wav,data/backapp_full_audios/0/112741.wav,0
22867.wav,data/backapp_full_audios/0/22867.wav,0
340522.wav,data/backapp_full_audios/0/340522.wav,0
49139.wav,data/backapp_full_audios/0/49139.wav,0
246760.wav,data/backapp_full_audios/0/246760.wav,0
118104.wav,data/backapp_full_audios/0/118104.wav,0
336754.wav,data/backapp_full_audios/0/336754.wav,0
242254.wav,data/backapp_full_audios/0/242254.wav,0
174135.wav,data/backapp_full_audios/0/174135.wav,0
205097.wav,data/backapp_full_audios/0/205097.wav,0
345073.wav,data/backapp_full_audios/0/345073.wav,0
378865.wav,data/backapp_full_audios/0/378865.wav,0
26944.wav,data/backapp_full_audios/0/26944.wav,0
177844.wav,data/backapp_full_audios/0/177844.wav,0
423399.wav,data/backapp_full_audios/0/423399.wav,0
27965.wav,data/backapp_full_audios/0/27965.wav,0
340876.wav,data/backapp_full_audios/0/340876.wav,0
391952.wav,data/backapp_full_audios/0/391952.wav,0
363186.wav,data/backapp_full_audios/0/363186.wav,0
58904.wav,data/backapp_full_audios/0/58904.wav,0
323291.wav,data/backapp_full_audios/0/323291.wav,0
114413.wav,data/backapp_full_audios/0/114413.wav,0
396420.wav,data/backapp_full_audios/0/396420.wav,0
33676.wav,data/backapp_full_audios/0/33676.wav,0
74200.wav,data/backapp_full_audios/0/74200.wav,0
233606.wav,data/backapp_full_audios/0/233606.wav,0
168060.wav,data/backapp_full_audios/0/168060.wav,0
32402.wav,data/backapp_full_audios/0/32402.wav,0
174966.wav,data/backapp_full_audios/0/174966.wav,0
343786.wav,data/backapp_full_audios/0/343786.wav,0
338896.wav,data/backapp_full_audios/0/338896.wav,0
421482.wav,data/backapp_full_audios/0/421482.wav,0
8451.wav,data/backapp_full_audios/0/8451.wav,0
21611.wav,data/backapp_full_audios/0/21611.wav,0
265198.wav,data/backapp_full_audios/0/265198.wav,0
70371.wav,data/backapp_full_audios/0/70371.wav,0
42902.wav,data/backapp_full_audios/0/42902.wav,0
59779.wav,data/backapp_full_audios/0/59779.wav,0
38689.wav,data/backapp_full_audios/0/38689.wav,0
70372.wav,data/backapp_full_audios/0/70372.wav,0
365075.wav,data/backapp_full_audios/0/365075.wav,0
89776.wav,data/backapp_full_audios/0/89776.wav,0
332301.wav,data/backapp_full_audios/0/332301.wav,0
382862.wav,data/backapp_full_audios/0/382862.wav,0
75541.wav,data/backapp_full_audios/0/75541.wav,0
417724.wav,data/backapp_full_audios/0/417724.wav,0
327942.wav,data/backapp_full_audios/0/327942.wav,0
41489.wav,data/backapp_full_audios/0/41489.wav,0
118000.wav,data/backapp_full_audios/0/118000.wav,0
386748.wav,data/backapp_full_audios/0/386748.wav,0
205401.wav,data/backapp_full_audios/0/205401.wav,0
400832.wav,data/backapp_full_audios/0/400832.wav,0
210023.wav,data/backapp_full_audios/0/210023.wav,0
353319.wav,data/backapp_full_audios/0/353319.wav,0
346696.wav,data/backapp_full_audios/0/346696.wav,0
117943.wav,data/backapp_full_audios/0/117943.wav,0
165236.wav,data/backapp_full_audios/0/165236.wav,0
193867.wav,data/backapp_full_audios/0/193867.wav,0
58101.wav,data/backapp_full_audios/0/58101.wav,0
170487.wav,data/backapp_full_audios/0/170487.wav,0
408162.wav,data/backapp_full_audios/0/408162.wav,0
344267.wav,data/backapp_full_audios/0/344267.wav,0
333449.wav,data/backapp_full_audios/0/333449.wav,0
360159.wav,data/backapp_full_audios/0/360159.wav,0
345275.wav,data/backapp_full_audios/0/345275.wav,0
194842.wav,data/backapp_full_audios/0/194842.wav,0
140663.wav,data/backapp_full_audios/0/140663.wav,0
254618.wav,data/backapp_full_audios/0/254618.wav,0
235905.wav,data/backapp_full_audios/0/235905.wav,0
134897.wav,data/backapp_full_audios/0/134897.wav,0
348086.wav,data/backapp_full_audios/0/348086.wav,0
153832.wav,data/backapp_full_audios/0/153832.wav,0
383761.wav,data/backapp_full_audios/0/383761.wav,0
344530.wav,data/backapp_full_audios/0/344530.wav,0
435263.wav,data/backapp_full_audios/0/435263.wav,0
137204.wav,data/backapp_full_audios/0/137204.wav,0
429284.wav,data/backapp_full_audios/0/429284.wav,0
394351.wav,data/backapp_full_audios/0/394351.wav,0
37174.wav,data/backapp_full_audios/0/37174.wav,0
419096.wav,data/backapp_full_audios/0/419096.wav,0
40424.wav,data/backapp_full_audios/0/40424.wav,0
9239.wav,data/backapp_full_audios/0/9239.wav,0
147933.wav,data/backapp_full_audios/0/147933.wav,0
332117.wav,data/backapp_full_audios/0/332117.wav,0
261389.wav,data/backapp_full_audios/0/261389.wav,0
16390.wav,data/backapp_full_audios/0/16390.wav,0
407021.wav,data/backapp_full_audios/0/407021.wav,0
125379.wav,data/backapp_full_audios/0/125379.wav,0
50731.wav,data/backapp_full_audios/0/50731.wav,0
69485.wav,data/backapp_full_audios/0/69485.wav,0
213716.wav,data/backapp_full_audios/0/213716.wav,0
383662.wav,data/backapp_full_audios/0/383662.wav,0
390244.wav,data/backapp_full_audios/0/390244.wav,0
136968.wav,data/backapp_full_audios/0/136968.wav,0
72030.wav,data/backapp_full_audios/0/72030.wav,0
170022.wav,data/backapp_full_audios/0/170022.wav,0
105032.wav,data/backapp_full_audios/0/105032.wav,0
354227.wav,data/backapp_full_audios/0/354227.wav,0
355254.wav,data/backapp_full_audios/0/355254.wav,0
427199.wav,data/backapp_full_audios/0/427199.wav,0
357726.wav,data/backapp_full_audios/0/357726.wav,0
